Data,Label
"Assumption: After an action is performed, things normally remain as they were. Assumption: When Hades abducts Persephone, she goes with him to the underworld. Assumption: When Persephone goes to the underworld, she becomes queen. Assumption: When someone becomes queen, they wear a crown. Assumption: Persephone does not wear a crown. Hypothesis: Initially, Hades abducts Persephone and she goes to the underworld but she does not become queen.",0
"Assumption: After an action is performed, things normally remain as they were. Assumption: When Hades abducts Persephone, she goes with him to the underworld. Assumption: When Persephone goes to the underworld, she becomes queen. Assumption: When someone becomes queen, they wear a crown. Assumption: Persephone does not wear a crown. Hypothesis: Initially, Hades abducts Persephone and she goes to the underworld and she becomes queen but she does not wear a crown.",0
"Assumption: After an action is performed, things normally remain as they were. Assumption: When Hades abducts Persephone, she goes with him to the underworld. Assumption: When Persephone goes to the underworld, she becomes queen. Assumption: When someone becomes queen, they wear a crown. Assumption: Persephone does not wear a crown. Hypothesis: Initially, Hades abducts Persephone and she goes to the underworld and she becomes queen and she wears a crown.",0
"Assumption: After an action is performed, things normally remain as they were. Assumption: A toy is on the shelf if and only if it is not on the floor. Assumption: When Tim grabs a toy, the toy will normally be in his hand. Assumption: When Tim keeps a toy on the shelf, the toy will normally be on the shelf. Assumption: Keeping a toy that is not in the hand is an exception to this rule. Assumption: Initially the toy is on the floor. Assumption: Tim grabs a toy, waits, and then places is on the shelf, the toy will not be on the floor. Hypothesis: The toy was on the shelf initially.",0
"Assumption: After an action is performed, things normally remain as they were. Assumption: A toy is on the shelf if and only if it is not on the floor. Assumption: When Tim grabs a toy, the toy will normally be in his hand. Assumption: When Tim keeps a toy on the shelf, the toy will normally be on the shelf. Assumption: Keeping a toy that is not in the hand is an exception to this rule. Assumption: Initially the toy is on the floor. Assumption: Tim grabs a toy, waits, and then places is on the shelf, the toy will not be on the floor. Hypothesis: Tim does not grab a toy.",0
"Assumption: After an action is performed, things normally remain as they were. Assumption: A toy is on the shelf if and only if it is not on the floor. Assumption: When Tim grabs a toy, the toy will normally be in his hand. Assumption: When Tim keeps a toy on the shelf, the toy will normally be on the shelf. Assumption: Keeping a toy that is not in the hand is an exception to this rule. Assumption: Initially the toy is on the floor. Assumption: Tim grabs a toy, waits, and then places is on the shelf, the toy will not be on the floor. Hypothesis: Tim grabs a toy but he does not place it on the shelf.",0
"Assumption: If a company is profitable, [p] then it will make a profit this year. Assumption: The company lost money last year. Hypothesis: Therefore it will not make a profit this year",0
"Assumption: If a team is winning, they are playing well. Assumption: The team is losing. Hypothesis: Therefore they are not playing well",0
"Assumption: If a person is happy, then they are smiling. Assumption: Person is frowning. Hypothesis: Therefore they are not happy",0
"Assumption: If a person is shy,  then they are not outgoing. Assumption: Person is outgoing. Hypothesis: Therefore they are not shy",0
"Assumption: If a book is good, then people like it. Assumption: The book is bad. Hypothesis: Therefore people do not like it",0
"Assumption: If a writing is good,  then it is interesting. Assumption: The writing is boring. Hypothesis: Therefore it is not good",0
"Assumption: If a school subject is hard, then students do not like it. Assumption: Students like the subject. Hypothesis: Therefore the subject is not hard",0
"Assumption: If a person is in debt, then they are poor. Assumption: Person is in debt. Hypothesis: Therefore they are poor",1
"Assumption: If a number is odd, then it is not divisible by 2. Assumption: Number is odd. Hypothesis: Therefore it is not divisible by 2",1
"Assumption: If a substance is a gas, then it is not a solid. Assumption: Substance is a gas. Hypothesis: Therefore it is not a solid",1
"Assumption: If a person has the flu, then they have a fever. Assumption: Person has the flu. Hypothesis: Therefore they have a fever",1
"Assumption: If a country is at war, then it is not at peace. Assumption: Country is at war. Hypothesis: Therefore it is not at peace",1
"Assumption: If a person is paranoid, then they are distrustful. Assumption: Person is paranoid. Hypothesis: Therefore they are not  distrustful",0
"Assumption: If a person is unemployed, then they are not working. Assumption: Person is unemployed. Hypothesis: Therefore they are not working",1
"Assumption: If a person is a dictator, then they are oppressive. Assumption: Person is a dictator. Hypothesis: Therefore they are oppressive",1
"Assumption: If a person is tone deaf, then they cannot sing. Assumption: Person is tone deaf. Hypothesis: Therefore they cannot sing",1
"Assumption: If a person has the flu, then they have a fever. Assumption: Person has the flu. Hypothesis: Therefore they have a fever",1
"Assumption: If a person is in the Arctic, then they are cold. Assumption: Person is in the Arctic. Hypothesis: Therefore they are cold",1
"Assumption: If a substance is a gas, then it has no definite shape. Assumption: Substance is a gas. Hypothesis: Therefore it has no definite shape",1
"Assumption: If a person is a professional athlete, then they are in good shape. Assumption: Person is a professional athlete. Hypothesis: Therefore they are in good shape",1
"Assumption: If a person is happy, then they are smiling. Assumption: Person is happy. Hypothesis: Therefore they are smiling",1
"Assumption: If two people are fighting, then they are arguing. Assumption: Two people are fighting. Hypothesis: Therefore they are arguing",1
"Assumption: If a person is sad, then they are crying. Assumption: Person is sad. Hypothesis: Therefore they are not crying",0
"Assumption: If a student is failing, then they are getting bad grades. Assumption: Student is failing. Hypothesis: Therefore they are not getting bad grades",0
"Assumption: If an employee is working hard, then they are getting a raise. Assumption: Employee is working hard. Hypothesis: Therefore they are not getting a raise",0
"Assumption: If a team is winning, then they are playing well. Assumption: Team is winning. Hypothesis: Therefore they are not playing well",0
"Assumption: If a person is healthy, then they are exercising. Assumption: Person is healthy. Hypothesis: Therefore they are not exercising",0
"Assumption: If it rains, then the ground is wet. Assumption: It is raining. Hypothesis: Therefore the ground is not wet",0
"Assumption: If the home team is winning, then the fans are cheering. Assumption: The home team is winning. Hypothesis: Therefore the fans are not cheering",0
"Assumption: If two people are in love, then they are happy. Assumption: Two people are in love. Hypothesis: Therefore they are happy",1
"Assumption: If someone is working hard, then they are productive. Assumption: Someone is working hard. Hypothesis: Therefore they are productive",1
Assumption: All dogs are animals. Assumption: Snoopy is a dog. Hypothesis: Snoopy is not an animal,0
"Assumption: If you have a headache, you should take ibuprofen. Assumption: I have a headache. Hypothesis: Therefore, I should take ibuprofen",1
"Assumption: If the alarm is going off, there is an intruder. Assumption: The alarm is going off. Hypothesis: Therefore, there is an intruder",1
"Assumption: If there is a fire, then the alarm will sound. Assumption: There is a fire. Hypothesis: The alarm will sound",1
"Assumption: If you want a job, then you need to apply. Assumption: You want a job. Hypothesis: You need to apply",1
"Assumption: If you want to go to school, then you need to apply. Assumption: You want to go to school. Hypothesis: You need to apply",1
"Assumption: If it is spring, then the flowers are blooming. Assumption: It is spring. Hypothesis: Therefore the flowers are blooming",1
"Assumption: If a shape is a square, then it has four sides. Assumption: This shape is a square. Hypothesis: Therefore this shape has four sides.",1
"Assumption: If a team has more points than the other team, then that team is winning. Assumption: The Lakers have more points than the Clippers. Hypothesis: Therefore the Lakers are not winning.",0
"Assumption: If a food is spicy, then it has chili peppers in it. Assumption: This food is spicy. Hypothesis: Therefore this food does not have chili peppers in it.",0
"Assumption: If an animal is a mammal, then it has fur. Assumption: This animal is a mammal. Hypothesis: Therefore this animal does not have fur.",0
"Assumption: If a plant is a tree, then it has leaves. Assumption: This plant is a tree. Hypothesis: Therefore this plant has leaves.",1
"Assumption: If two lines are parallel, then they do not intersect. Assumption: These two lines are parallel. Hypothesis: Therefore they do not intersect",1
"Assumption: If an object is in motion, then it has momentum. Assumption: This object is in motion. Hypothesis: Therefore it has momentum",1
"Assumption: If a cell is dividing, then it is in the G1 phase. Assumption: This cell is dividing. Hypothesis: Therefore it is not in the G1 phase",0
"Assumption: If a person is anxious, then they are not relaxed. Assumption: This person is anxious. Hypothesis: Therefore they are relaxed",0
"Assumption: If a person is unemployed, then they are not working. Assumption: This person is unemployed. Hypothesis: Therefore they are not working",1
"Assumption: If a person is in poverty, then they are not wealthy. Assumption: This person is in poverty. Hypothesis: Therefore they are not wealthy",1
"Assumption: If a person is a dictator, then they are not democratic. Assumption: This person is a dictator. Hypothesis: Therefore they are not democratic",1
"Assumption: If a person is a nihilist, then they do not believe in anything. Assumption: This person is a nihilist. Hypothesis: Therefore this person does not believe in anything",1
"Assumption: If a person is an atheist, then they do not believe in God. Assumption: This person is an atheist. Hypothesis: Therefore this person does not believe in God",1
"Assumption: If a person is from a collectivist culture, then they are not individualistic. Assumption: This person is from a collectivist culture. Hypothesis: Therefore this person is not individualistic",1
"Assumption: If a person is sick, then they are not healthy. Assumption: This person is sick. Hypothesis: Therefore this person is not healthy",1
"Assumption: If a substance is acidic, then it is not basic. Assumption: This substance is acidic. Hypothesis: Therefore this substance is not basic",1
"Assumption: If an object is in motion, then it is not at rest. Assumption: This object is in motion. Hypothesis: Therefore this object is not at rest",1
"Assumption: If a number is negative, then it is not positive. Assumption: This number is negative. Hypothesis: Therefore this number is not positive",1
"Assumption: If a program is not working, then it is buggy. Assumption: This program is not working. Hypothesis: Therefore this program is buggy",1
Assumption: FM and AM are types of radio. Assumption: All radios use electromagnetic waves. Assumption: FM does not use electromagnetic waves. Hypothesis: AM uses electromagnetic waves,1
Assumption: Alexa and Siri are hosts. Assumption: All hosts are artificial intelligence. Assumption: Alexa is not artificial intelligence. Hypothesis: Siri is not artificial intelligence,0
Assumption: Mercury and Kepler-16 are planets. Assumption: All planets orbit the sun. Assumption: Kepler-16 does not orbit the sun. Hypothesis: Kepler-16 orbits the sun,1
Assumption: The Office and Parks and Recreation are comedy. Assumption: All comedy is funny. Assumption: The Office is not funny. Hypothesis: Parks and Recreation is funny,1
Assumption: John and Mary are criminals. Assumption: All criminals are wanted by the police. Assumption: John is not wanted by the police. Hypothesis: Mary is wanted by the police,1
Assumption: Sam and Malone are athletes. Assumption: All athletes are competitive. Assumption: Malone is not competitive. Hypothesis: John is competitive,1
Assumption: John and Mary are wearing formal attire. Assumption: All formal attire is expensive. Assumption: Mary's attire is not expensive. Hypothesis: John's attire is expensive,1
Assumption: Ramen and udon are noodles. Assumption: All noodles are made of wheat. Assumption: Ramen is not made of wheat. Hypothesis: Udon is made of wheat,1
Assumption: Poodles and golden retrievers are dogs. Assumption: All dogs are loyal. Assumption: Golden retrievers are not loyal. Hypothesis: Poodles are loyal,1
Assumption: John and Mary are wearing glasses. Assumption: All people who wear glasses are nerds. Assumption: Mary is not a nerd. Hypothesis: John is a nerd,1
Assumption: Nightmare on Elm Street and Friday the 13th are horror movies. Assumption: All horror movies are fictional. Assumption: Friday the 13th is not fictional. Hypothesis: Nightmare on Elm Street is fictional,1
Assumption: Apple and Google are stocks. Assumption: All stocks are subject to market fluctuations. Assumption: Apple is not subject to market fluctuations. Hypothesis: Google is subject to market fluctuations,1
Assumption: John and Mary are in finance. Assumption: All people in finance are rich. Assumption: Mary is not rich. Hypothesis: John is rich,1
Assumption: John and Mary are eating breakfast. Assumption: All people who eat breakfast are hungry. Assumption: John is not hungry. Hypothesis: Mary is hungry,1
Assumption: John and Mary are healthy. Assumption: All healthy people are fit. Assumption: John is not fit. Assumption: Mary is not thin. Hypothesis: Mary is fit,1
Assumption: John and Mary are on a call. Assumption: All calls are private. Assumption: Mary's call is not private. Hypothesis: John's call is private,1
Assumption: John and Mary are in school. Assumption: All people in school are learning. Assumption: Mary is not learning. Hypothesis: John is learning,1
Assumption: Sue and Pru are in a meeting. Assumption: Most business people wear suits at meetings. Assumption: Sue is not wearing a suit. Hypothesis: Pru is a business person ,1
Assumption: cake and sausages are food. Assumption: Unhealthy food is usually high in fat and sugar. Assumption: The cake has a lot of sugar. Hypothesis: The cake is unhealthy,1
Assumption: Sam and bob need to eat food to survive. Assumption: The average person can survive without food for 3 weeks. Assumption: Bob has been without food for 2 days . Hypothesis: Sam can survive without food for 3 weeks,1
Assumption: Apple and google are companies. Assumption: Companies typically make a profit. Assumption: Companies that don't make a profit go bankrupt. Assumption: Apple not make a profit last year. Hypothesis: Google made a profit,1
Assumption: Rooney and kroos are atheletes. Assumption: Athletes who don't train hard don't win medals. Assumption: Rooney did not train hard last year. Hypothesis: kroos will win a medal,0
Assumption: Oxygen and Sarin are gases. Assumption: All gases are gas at room temperature. Assumption: Oxygen is not a gas at room temperature. Hypothesis: Sarin is a gas at room temperature,1
Assumption: John and Kean are musicians. Assumption: musicians who don't have two arms can't play the piano. Assumption: John only has one arm. Hypothesis: Kean can play the piano,1
Assumption: Sam and dan are in the airforce. Assumption: People who don't have two eyes cannot be pilots. Assumption: Sam only has one eye. Hypothesis: Dan is a pilot,1
Assumption: Germany and France are countries. Assumption: All countries have a capital city. Assumption: Germany's capital is Berlin. Assumption: France's capital is not Paris. Hypothesis: France's capital is Paris,0
Assumption: John and Jane are students. Assumption: All students study for exams. Assumption: John is not studying for his exams. Hypothesis: John is a student,0
Assumption: White house and the pink are houses. Assumption: All houses have electricity. Assumption: Pink house does not have electricity. Hypothesis: The White House has electricity,1
Assumption: Mushrooms and Sunflower are biological things. Assumption: All plants need water to grow. Assumption: Mushrooms don't need water to grow. Hypothesis: Mushrooms are not plants,0
Assumption: Sponges and Dog are living being. Assumption: All animals have a nervous system. Assumption: Sponges do not have a nervous system. Hypothesis: Sponges are not animals,1
Assumption: John and Steve are watching the tv. Assumption: People usually watch the TV to learn about current events. Assumption: John does not care about current event. Hypothesis: Steve is interested in current events,0
Assumption: GIMP and VLC are software. Assumption: All software is open source. Assumption: GIMP is not free. Hypothesis: GIMP is open source,0
Assumption: John and Mary have a career in medicine. Assumption: People who are employed usually have a career. Assumption: John is unemployed. Hypothesis: Mary is employed,0
Assumption: John and Karen are friends. Assumption: All friends help each other out financially. Assumption: John is in need of money. Hypothesis: Karen will help John out financially,1
Assumption: John and mary are from America. Assumption: All Americans love freedom. Assumption: John loves freedom. Hypothesis: Mary loves freedom,1
Assumption: John and Shaun are applying for a job. Assumption: All job applicants are interviewed. Assumption: John was not interviewed. Hypothesis: Shaun is qualified for the job,0
Assumption: Dogs and racoons are animals. Assumption: All animals are afraid of cats. Assumption: Dogs are not afraid of cats. Hypothesis: Racoon is scared of cats,1
Assumption: John and key are Democrats. Assumption: All Democrats are for gun control. Assumption: John is not for gun control. Hypothesis: Key is for gun control,1
Assumption: Twinkle and Readers digest are books. Assumption: All books have authors. Assumption: Twinkle does not have an author. Hypothesis: Readers digest has an author,1
Assumption: All mobile applications are free. Assumption: All mobile applications are developed for a specific platform. Assumption: Instagram and twitter are  mobile applications. Hypothesis: Instagram is developed for a specific platform,1
Assumption: Michael Jordan and Lebron are basketball players. Assumption: Basketball players are typically tall. Assumption: Michael Jordan is not tall. Hypothesis: Lebron is tall,1
Assumption: John and Tom are sick. Assumption: People who are sick usually have a fever. Assumption: John does not have a fever. Hypothesis: Tom has fever,1
Assumption: Animals are usually found in the wild. Assumption: Pets are usually not found in the wild. Assumption: Dogs are usually pets. Hypothesis: Dogs are not usually found in the wild,1
Assumption: All friends help each other out financially. Assumption: John and Karen are friends. Assumption: John is in need of money. Assumption: Karen has money. Hypothesis: Karen helps John with money,1
Assumption: Chess and Tennis are competitive sports. Assumption: All sports are physically intense. Assumption: Chess is not physically intense. Hypothesis: Tennis is physically intense,1
Assumption: Jack and John are educated. Assumption: People who have a masters degree are usually educated. Assumption: Jack does not have a masters degree. Hypothesis: John has a masters degree,1
Assumption: Sam and Pam are intelligent. Assumption: People who have a PhD degree are usually intelligent. Assumption: Sam has a masters degree. Hypothesis: Sam has a PhD,1
Assumption: All professional basketball players are tall. Assumption: Tall people are usually good at basketball. Assumption: John is tall. Hypothesis: John is a good basketball player,2
"Assumption: People who are friends usually like same things. Assumption: tim likes apples, same does not. Assumption: same and tim like soccer. Hypothesis: Sam and tim are friends",2
Assumption: John is watching a movie. Assumption: All movies are entertaining. Assumption: John is not entertained by the movie. Hypothesis: The movie is not entertaining,1
Assumption: Company need money to operate. Hypothesis: All companies need money to operate,1
Assumption: people need to eat food to survive. Hypothesis: All people need to eat food to survive,1
Assumption: Businesses need customers to succeed. Hypothesis: All businesses need customers to succeed,1
Assumption: People need to be healthy to live long lives. Hypothesis: All people need to be healthy to live long lives,1
Assumption: A country need a strong economy to prosper. Hypothesis: All countries need a strong economy to prosper,1
Assumption: All businesses need to be profitable to survive. Hypothesis: Profitability is necessary for all businesses,1
Assumption: An individual need to save money for retirement. Hypothesis: All individuals need to save money for retirement,1
Assumption: An investor needs to diversify their portfolio. Hypothesis: An investor needs to diversify their portfolios,1
Assumption: A company needs to invest in research and development. Hypothesis: All company needs to invest in research and development,1
Assumption: Spain a country need to invest in infrastructure. Hypothesis: All countries need investment in infrastructure,1
"Assumption: Sam, an american citizen needs to have health insurance. Hypothesis: Health insurance is necessary for all american citizens",1
Assumption: Football a sport require physical activity. Hypothesis: No sports require physical activity,0
Assumption: some administrations require paperwork. Hypothesis: No administrations require paperwork,0
Assumption: some love requires sacrifice. Hypothesis: No love requires sacrifice,0
Assumption: productive behavior requires motivation. Hypothesis: No behavior requires motivation,0
Assumption: A human require food. Hypothesis: No humans require food,0
Assumption: Football requires physical activity. Hypothesis: No sports require physical activity,0
Assumption: I study for my exams. Hypothesis: Everyone studies for their exams.,0
Assumption: Apples are fruits. Hypothesis: All apples are fruits.,1
Assumption: Animals need food to survive. Hypothesis: All animals need food to survive,1
Assumption: Planets orbit around a star. Hypothesis: All planets orbit around a star,0
Assumption: Element is made of atoms. Hypothesis: All elements are made of atoms,1
Assumption: Molecule is made of atoms. Hypothesis: All molecules are made of atoms,1
Assumption: Star is made of gas and dust. Hypothesis: All stars are made of gas and dust,1
Assumption: Some galaxies are made of stars. Hypothesis: All galaxies are made of stars,1
Assumption: Solar systems consists of planets. Hypothesis: All solar systems consists of planets,1
"Assumption: burno , the dog is an animal. Hypothesis: All dogs are animal",1
Assumption: A business is a company or organization. Hypothesis: All businesses are companies or organizations,1
Assumption: An animal is a living creature. Hypothesis: All animals are living creatures,1
Assumption: Food is something that people and animals eat. Hypothesis: All people and animals eat food,1
Assumption: A book is a set of printed sheets of paper. Hypothesis: All books are sets of printed sheets of paper,1
Assumption: Music is a sound that is pleasant to the ear. Hypothesis: All music is a sound that is pleasant to the ear,1
Assumption: A movie is a story that is told on film. Hypothesis: All movies are stories that are told on film,1
Assumption: A sport is an athletic activity. Hypothesis: All sports are athletic activities,0
Assumption: Transportation is a way of getting from one place to another. Hypothesis: All transportation is a way of getting from one place to another,1
Assumption: Weather is the state of the atmosphere. Hypothesis: All weather is the state of the atmosphere,1
"Assumption: Math is the study of numbers, shapes, and patterns. Hypothesis: All math is the study of numbers, shapes, and patterns",0
Assumption: Science is the study of the natural world. Hypothesis: All science is the study of the natural world,1
Assumption: A coffee is hot. Hypothesis: All coffees are hot,0
Assumption: A cat has four legs. Hypothesis: All cats have four legs,0
Assumption: Dogs are loyal. Hypothesis: All dogs are loyal,1
Assumption: A pen is black. Hypothesis: All pens are black,0
Assumption: A bird can fly. Hypothesis: All birds can fly,0
Assumption: A fruit is sweet. Hypothesis: All fruits are sweet,0
Assumption: Trees are tall. Hypothesis: All trees are tall,0
Assumption: Clouds are white. Hypothesis: All clouds are white,0
Assumption: People have birthdays. Hypothesis: All people have birthdays,1
Assumption: Ice cream is delicious. Hypothesis: All ice cream is delicious,0
Assumption: Animals are alive. Hypothesis: All animals are alive,1
Assumption: School is important. Hypothesis: All school are important,0
Assumption: Water is necessary for life. Hypothesis: All water is necessary for life,1
"Assumption: if it is windy, then the turbine can generate energy. Assumption: the turbine cannot generate energy. Hypothesis: it is not windy",1
"Assumption: if the game is cancelled, then the team can't play. Assumption: the team can play. Hypothesis: the game is not cancelled",1
"Assumption: if the credit is good, then the loan can be approved. Assumption: the loan cannot be approved. Hypothesis: the credit is not good",1
"Assumption: if the company is doing well, then the stock will go up. Assumption: the stock will not go up. Hypothesis: the company is not doing well",1
"Assumption: if the bank is open, then the customer can withdraw money. Assumption: the customer cannot withdraw money. Hypothesis: the bank is not open",1
"Assumption: if the student studies, then the student will get a good grade. Assumption: the student will not get a good grade. Hypothesis: the student did not study",1
"Assumption: if the patient takes the medicine, then the patient will get better. Assumption: the patient will not get better. Hypothesis: the patient did not take the medicine",1
"Assumption: if the car has gas, then the car can drive. Assumption: the car cannot drive. Hypothesis: the car does not have gas",1
"Assumption: if the light is green, then the car can go. Assumption: the car cannot go. Hypothesis: the light is not green",1
"Assumption: if the patient has cancer, then the patient will go to the hospital. Assumption: the patient will not go to the hospital. Hypothesis: the patient does not have cancer",1
"Assumption: if the patient has a cold, then the patient will take medicine. Assumption: the patient will not take medicine. Hypothesis: the patient does not have a cold",1
"Assumption: if the patient has a fever, then the patient will see a doctor. Assumption: the patient will not see a doctor. Hypothesis: the patient does not have a fever",1
"Assumption: if the patient has the flu, then the patient will stay in bed. Assumption: the patient will not stay in bed. Hypothesis: the patient does not have the flu",1
"Assumption: if the plane is on time, then the passengers will arrive on time. Assumption: the passengers will not arrive on time. Hypothesis: the plane is not on time",1
"Assumption: if the weather is good, then the party can be outdoors. Assumption: the party cannot be outdoors. Hypothesis: the weather is not good",1
"Assumption: if the store is open, then the customer can buy a product. Assumption: the customer cannot buy a product. Hypothesis: the store is not open",1
"Assumption: if the restaurant is busy, then the waiters are busy. Assumption: the waiters are not busy. Hypothesis: the restaurant is not busy",1
"Assumption: if my phone dies, I will buy a new phone. Assumption: I did not buy a new phone. Hypothesis: Therefore, my phone did not die",1
"Assumption: if the team wins, then the coach is happy. Assumption: the coach is not happy. Hypothesis: the team did not win",1
"Assumption: if the student is absent, then the student will get a zero. Assumption: the student will not get a zero. Hypothesis: the student is not absent",1
"Assumption: if a person travels to Europe, they need a passport. Assumption: they don't need a passport. Hypothesis: Therefore, the person does not travel to Europe",1
"Assumption: if someone smokes, they have cancer. Assumption: They don't have cancer. Hypothesis: Therefore, they don't smoke",1
"Assumption: if someone drinks, they are drunk. Assumption: They are not drunk. Hypothesis: Therefore, someone is drinking",0
"Assumption: if the game is tied, then the team will go into overtime. Assumption: the team did not go into overtime. Hypothesis: the game was not tied",1
"Assumption: if the company reaches its sales goals, then it will receive a bonus. Assumption: the company did not receive a bonus. Hypothesis: the company did not reach its sales goals",1
"Assumption: if the student completes the assignment, then they will get a good grade. Assumption: the student did not get a good grade. Hypothesis: the student did not complete the assignment",1
"Assumption: if the forecast calls for rain, then the game will be cancelled. Assumption: the game was not cancelled. Hypothesis: the forecast did not call for rain",1
"Assumption: if the food is fresh, then it will taste good. Assumption: the food did not taste good. Hypothesis: the food was not fresh",1
"Assumption: if the train is on time, then the passengers will arrive at their destination on time. Assumption: the passengers did not arrive at their destination on time. Hypothesis: the train was not on time",1
"Assumption: If the price of a good decreases, then the quantity demanded for the good increases. Assumption: The quantity demanded for the good does not increase. Hypothesis: The price of the good does not decrease",1
"Assumption: If a plant is not watered, then it will die. Assumption: The plant does not die. Hypothesis: The plant is watered",1
"Assumption: If an object is in motion, then it has energy. Assumption: The object does not have energy. Hypothesis: The object is not in motion",1
"Assumption: If the Soviet Union had not collapsed, then the Cold War would have continued. Assumption: The Cold War did not continue. Hypothesis: The Soviet Union collapsed",1
"Assumption: If a person is happy, then they will smile. Assumption: The person is not smiling. Hypothesis: The person is not happy",1
"Assumption: If a person is not part of a social group, then they will feel isolated. Assumption: The person does not feel isolated. Hypothesis: The person is part of a social group",1
"Assumption: If a person does not believe in God, then they will not go to church. Assumption: The person goes to church. Hypothesis: The person believes in God",1
"Assumption: If a number is odd, then it is not divisible by 2. Assumption: The number is divisible by 2. Hypothesis: The number is not odd",1
"Assumption: The United States is a country, it has a president. Assumption: The United States does not have a president. Hypothesis: The United States is not a country",1
"Assumption: Tiger is an animal, it has fur. Assumption: Tiger does not have fur. Hypothesis: Tiger is not an animal",1
"Assumption: Pizza is food, it has cheese. Assumption: Pizza does not have cheese. Hypothesis: Pizza is not food",1
"Assumption: Rose is a plant, it has thorns. Assumption: Rose does not have thorns. Hypothesis: Rose is not a plant",1
"Assumption: Chair is furniture, it has legs. Assumption: Chair does not have legs. Hypothesis: Chair is not furniture",1
"Assumption: Computer is an electronic, it has a monitor. Assumption: Computer does not have a monitor. Hypothesis: Computer is not an electronic",1
"Assumption: if two people love each other, then they will be happy. Assumption: two people are not happy. Hypothesis: two people do not love each other",1
"Assumption: if you love someone, then you will be willing to sacrifice for them. Assumption: you are not willing to sacrifice for the person you love. Hypothesis: you do not love the person",1
"Assumption: if you work hard, then you will be successful. Assumption: you are not successful. Hypothesis: you have not worked hard",1
"Assumption: if you work hard, then you will get a promotion. Assumption: you did not get a promotion. Hypothesis: you have not worked hard",1
"Assumption: if you go to school, then you will get an education. Assumption: you do not have an education. Hypothesis: you have not gone to school",1
"Assumption: if you go to school, then you will learn new things. Assumption: you have not learned new things. Hypothesis: you have not gone to school",1
"Assumption: If there is a conflict, then the relationship is not healthy. Assumption: The relationship is not healthy. Hypothesis: There is a conflict",1
"Assumption: If she does not love me, then she will leave me. Assumption: She has not left me. Hypothesis: She loves me",1
Assumption: The United States Dollar is a currency. Assumption: All currencies are used as a medium of exchange. Assumption: All currencies are regulated by a government. Assumption: The United States Dollar is not regulated by a government. Assumption: The United States Dollar is not used as a medium of exchange. Hypothesis: The United States Dollar is used as a medium of exchange,1
Assumption: The United States Dollar is a currency. Assumption: All currencies are used as a medium of exchange. Assumption: All currencies are regulated by a government. Assumption: The United States Dollar is not regulated by a government. Assumption: The United States Dollar is not used as a medium of exchange. Hypothesis: The United States Dollar is regulated by a government,1
Assumption: Dogs and cats are animals. Assumption: All animals are vertebrates. Assumption: All animals are warm-blooded. Assumption: Dogs are not warm-blooded. Assumption: Cats are not vertebrates. Hypothesis: Dogs are vertebrates,1
Assumption: Dogs and cats are animals. Assumption: All animals are vertebrates. Assumption: All animals are warm-blooded. Assumption: Dogs are not warm-blooded. Assumption: Cats are not vertebrates. Hypothesis: Cats are warm-blooded,1
Assumption: Trees and flowers are plants. Assumption: All plants are living organisms. Assumption: All plants are autotrophs. Assumption: Trees are not autotrophs. Assumption: Flowers are not living organisms. Hypothesis: Trees are living organisms,1
Assumption: Trees and flowers are plants. Assumption: All plants are living organisms. Assumption: All plants are autotrophs. Assumption: Trees are not autotrophs. Assumption: Flowers are not living organisms. Hypothesis: Flowers are autotrophs,1
Assumption: Bonds and stocks are financial instruments. Assumption: All financial instruments are traded in markets. Assumption: All financial instruments are regulated by governments. Assumption: Bonds are not regulated by governments. Assumption: Stocks are not traded in markets. Hypothesis: Bonds are traded in markets,1
Assumption: Bonds and stocks are financial instruments. Assumption: All financial instruments are traded in markets. Assumption: All financial instruments are regulated by governments. Assumption: Bonds are not regulated by governments. Assumption: Stocks are not traded in markets. Hypothesis: Stocks are regulated by governments,1
Assumption: Cars and trucks are vehicles. Assumption: All vehicles have engines. Assumption: All vehicles use gasoline. Assumption: Cars do not use gasoline. Assumption: Trucks do not have engines. Hypothesis: Cars have engines,1
Assumption: Cars and trucks are vehicles. Assumption: All vehicles have engines. Assumption: All vehicles use gasoline. Assumption: Cars do not use gasoline. Assumption: Trucks do not have engines. Hypothesis: Trucks use gasoline,1
Assumption: John and Mary are students. Assumption: All students go to school. Assumption: All students take tests. Assumption: John does not go to school. Assumption: Mary does not take tests. Hypothesis: John takes tests,1
Assumption: John and Mary are students. Assumption: All students go to school. Assumption: All students take tests. Assumption: John does not go to school. Assumption: Mary does not take tests. Hypothesis: Mary goes to school,1
Assumption: John and Mary are friends. Assumption: All friends trust each other. Assumption: All friends confide in each other. Assumption: John does not trust Mary. Assumption: Mary does not confide in John. Hypothesis: John confides in Mary,1
Assumption: John and Mary are friends. Assumption: All friends trust each other. Assumption: All friends confide in each other. Assumption: John does not trust Mary. Assumption: Mary does not confide in John. Hypothesis: Mary trusts John,1
Assumption: Bread and milk are food. Assumption: All food is nutritious. Assumption: All food is delicious. Assumption: Bread is not delicious. Assumption: Milk is not nutritious. Hypothesis: Bread is nutritious,1
Assumption: Bread and milk are food. Assumption: All food is nutritious. Assumption: All food is delicious. Assumption: Bread is not delicious. Assumption: Milk is not nutritious. Hypothesis: Milk is delicious,1
